체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[10:27:27-856814],10764,1,00010764,00010763,2,0014667,0016949
[10:27:27-879971],10764,14,00010765,00010764,2,0014653,0016935
[10:27:27-882120],10764,5,00010765,00010764,1,0014653,0016930
[10:27:29-064683],10764,26,00010765,00010763,1,0014653,0016904
[10:27:32-152620],10764,1,00010765,00010763,1,0014652,0016903
[10:28:17-970157],10764,1,00010765,00010764,1,0015749,0017132
[10:28:23-791551],10765,2,00010765,00010764,2,0015753,0017132
[10:28:57-769187],10764,1,00010765,00010764,1,0015204,0017757
[10:29:47-581592],10764,1,00010765,00010764,1,0015204,0017656
[10:29:48-084427],10764,10,00010765,00010764,1,0015204,0017646
[10:30:09-972502],10764,1,00010765,00010764,1,0015195,0017645
[10:30:15-731578],10764,172,00010764,00010763,1,0015225,0017284
[10:30:36-515528],10763,1,00010764,00010763,1,0015255,0017283
[10:31:19-257565],10763,1,00010764,00010763,1,0015260,0017232
[10:31:21-388501],10764,20,00010764,00010763,2,0015240,0017232
[10:31:41-998506],10764,29,00010764,00010763,2,0015209,0017282
[10:31:42-004130],10764,9,00010764,00010763,2,0015200,0017282
[10:31:42-005338],10764,6,00010764,00010763,2,0015194,0017282
[10:31:42-010157],10764,1,,7 000107,2,, 000108
[10:31:42-708028],10764,1,00010765,00010764,1,0015192,0017369
[10:31:46-522654],10764,8,00010765,00010764,1,0015192,0017361
[10:31:46-534921],10764,4,00010765,00010764,1,0015192,0017347
[10:31:49-842814],10764,6,00010765,00010763,2,0015192,0017282
[10:32:55-095145],10764,35,00010764,00010763,2,0015283,0017442
[10:32:55-096427],10764,19,00010764,00010763,2,0015264,0017442
[10:32:57-151485],10764,38,00010765,00010763,2,0015226,0017442
[10:33:00-821671],10764,3,00010765,00010763,1,0015226,0017442
[10:33:28-630484],10764,1,00010765,00010764,1,0015177,0017451
[10:34:07-827502],10764,100,00010765,00010764,1,0015149,0017815
[10:34:21-135334],10764,1,00010765,00010764,1,0015148,0017813
[10:34:48-646943],10764,1,00010765,00010764,1,0015098,0017865
[10:35:04-565800],10765,200,00010765,00010764,2,0014898,0017964
[10:35:13-407372],10765,150,00010765,00010764,2,0014723,0018044
[10:35:14-104069],10764,1,00010765,00010764,1,0014719,0018043
[10:35:20-831034],10765,130,00010765,00010764,2,0014586,0018044
[10:35:20-832785],10765,6,00010765,00010764,2,0014580,0018044
[10:35:21-258882],10765,3,00010765,00010764,2,0014577,0018041
[10:35:25-289986],10765,92,00010765,00010764,2,0014485,0018041
[10:35:25-302381],10765,12,00010765,00010764,2,0014473,0018041
[10:35:25-304907],10765,24,00010765,00010764,2,0014449,0018041
[10:35:25-307415],10765,1,00010765,00010764,2,0014448,0018041
[10:35:25-308701],10765,6,00010765,00010764,2,0014442,0018041
[10:35:30-626398],10765,50,00010765,00010764,2,0014393,0018061
[10:35:35-487267],10765,100,00010765,00010764,2,0014293,0017965
[10:35:35-752404],10764,100,00010765,00010764,1,0014293,0017865
[10:35:58-964415],10764,1,00010765,00010764,1,0014490,0017917
[10:36:20-354459],10764,1,00010765,00010764,1,0014830,0017855
[10:36:44-848364],10764,1,00010765,00010764,1,0014882,0017777
[10:37:26-592488],10764,1,00010765,00010764,1,0014876,0017751
[10:37:58-158274],10764,1,00010765,00010764,1,0014876,0017750
[10:38:15-391098],10764,1,00010765,00010764,1,0014878,0017749
[10:38:43-379144],10765,10,00010765,00010764,2,0014869,0017739
[10:38:46-414980],10765,10,00010765,00010764,2,0014876,0017729
[10:39:02-204286],10764,1,00010765,00010764,1,0014875,0017675
[10:39:29-702482],10764,1,00010765,00010764,1,0014875,0017674
[10:39:49-061472],10764,1,00010765,00010764,1,0014879,0017703
[10:39:54-139556],10764,1,00010765,00010764,1,0014878,0017702
[10:39:58-702236],10764,1,00010765,00010764,1,0014878,0017704
[10:41:52-341792],10764,4,00010765,00010764,1,0014822,0017700
[10:42:37-447096],10765,128,00010765,00010764,2,0014774,0017789
[10:42:37-451376],10765,1,00010765,00010764,2,0014773,0017878
[10:43:23-053136],10765,5,00010765,00010764,2,0014952,0017903
[10:43:24-609378],10765,4,00010765,00010764,2,0014948,0017903
[10:44:06-561988],10765,300,00010765,00010764,2,0014648,0017877
[10:44:10-718894],10765,20,00010765,00010764,2,0014625,0017987
[10:44:14-230753],10765,50,00010765,00010764,2,0014575,0017989
[10:44:14-232741],10765,2,00010765,00010764,2,0014573,0017989
[10:44:18-520441],10765,50,00010765,00010764,2,0014523,0017879
[10:44:20-308901],10764,5,00010765,00010764,1,0014545,0017874
[10:44:22-673795],10765,100,00010765,00010764,2,0014445,0017774
[10:44:23-561300],10765,100,00010765,00010764,2,0014345,0017774
[10:44:23-693406],10765,10,00010765,00010764,2,0014335,0017774
[10:44:25-368308],10765,100,00010765,00010764,2,0014235,0017774
[10:44:26-229826],10765,100,00010765,00010764,2,0014135,0017774
[10:44:26-231497],10765,6,00010765,00010764,2,0014129,0017774
[10:44:26-234216],10765,23,00010766,00010765,2,0014106,0017851
[10:44:45-019087],10765,5,00010766,00010765,1,0014106,0018698
[10:46:56-621127],10765,30,00010766,00010765,1,0015106,0019138
[10:47:02-795029],10765,70,00010766,00010765,1,0015106,0019068
[10:47:03-612936],10765,60,00010766,00010765,1,0015106,0019005
[10:47:29-755272],10765,300,00010766,00010765,1,0015110,0018696
[10:47:29-756512],10765,20,00010766,00010765,1,0015110,0018676
[10:47:29-758940],10765,177,00010766,00010765,1,0015110,0018499
[10:47:29-765181],10765,3,00010766,00010765,1,0015110,0018496
[10:47:29-766482],10765,1,00010766,00010765,1,0015110,0018495
[10:47:29-767416],10765,94,,8 000107,1,, 000108
[10:47:35-100923],10765,3,00010765,00010764,2,0015362,0018401
[10:47:44-098386],10764,5,00010765,00010764,1,0015541,0018406
[10:47:44-121111],10765,20,00010765,00010764,2,0015521,0018406
[10:48:07-355455],10765,10,00010765,00010764,2,0015551,0018376
[10:48:07-355919],10765,10,00010765,00010764,2,0015541,0018366
[10:49:17-241696],10764,5,00010765,00010764,1,0015550,0018363
[10:50:35-512406],10765,2,00010765,00010764,2,0015559,0017921
[10:50:35-513424],10765,4,00010765,00010764,2,0015555,0017921
[10:50:35-515813],10765,1,00010765,00010764,2,0015554,0017921
[10:50:35-518413],10765,1,00010765,00010764,2,0015553,0017921
[10:50:42-284165],10765,1,00010765,00010764,2,0015552,0018031
[10:50:50-770682],10765,1,00010765,00010764,2,0015452,0018031
[10:50:50-772554],10765,2,00010765,00010764,2,0015450,0018031
[10:50:51-868689],10765,1,00010765,00010764,2,0015349,0018031
[10:50:51-869910],10765,1,00010765,00010764,2,0015348,0018031
[10:50:52-969542],10765,191,00010766,00010765,2,0015157,0018240
[10:51:16-344689],10765,100,00010766,00010765,1,0015107,0018072
[10:51:23-667584],10765,7,00010766,00010765,1,0015107,0018049
[10:51:23-689820],10765,7,00010766,00010765,1,0015107,0017966
[10:51:23-692271],10765,6,00010766,00010765,1,0015107,0017960
[10:51:23-693560],10765,32,00010766,00010765,1,0015107,0017928
[10:51:23-697289],10765,24,00010766,00010765,1,0015107,0017904
[10:51:23-698500],10765,12,00010766,00010765,1,0015107,0017892
[10:51:23-699691],10765,1,00010766,00010765,1,0015107,0017891
[10:51:23-701007],10765,2,00010766,00010765,1,0015107,0017889
[10:51:23-702161],10765,19,00010765,00010764,1,0015108,0017870
[10:51:37-800587],10766,5,00010766,00010765,2,0015102,0018110
[10:51:40-050171],10766,1,00010766,00010765,2,0015101,0018110
[10:51:40-954002],10765,50,00010766,00010765,1,0015101,0018060
[10:51:43-413572],10765,12,00010766,00010765,1,0015101,0018034
[10:51:47-613772],10765,100,00010766,00010765,1,0015101,0017933
[10:51:47-615184],10765,3,00010766,00010765,1,0015101,0017930
[10:52:00-621525],10766,1,00010766,00010765,2,0015290,0017930
[10:52:04-984978],10765,60,00010765,00010764,1,0015420,0017870
[10:52:11-564832],10765,20,00010765,00010764,2,0015503,0017870
[10:52:19-785595],10765,10,00010765,00010764,2,0015393,0017872
[10:52:21-233701],10765,80,00010765,00010764,2,0015313,0017872
[10:52:21-236839],10765,4,00010765,00010764,2,0015306,0017872
[10:52:28-300535],10765,8,00010765,00010764,2,0015298,0017882
[10:52:34-017078],10765,55,00010765,00010764,2,0015339,0017882
[10:52:35-392644],10765,30,00010765,00010764,2,0015409,0017882
[10:53:34-359264],10765,39,00010765,00010764,2,0016140,0017852
[10:55:07-069693],10765,8,00010765,00010764,2,0016153,0017902
[10:55:53-744032],10765,30,00010765,00010764,2,0016266,0017902
[10:57:30-560144],10764,20,00010765,00010764,1,0016381,0017832
[10:59:19-610870],10764,20,00010765,00010764,1,0016381,0018083
[11:02:53-723234],10764,130,00010765,00010764,1,0016599,0017948
[11:03:02-478205],10764,80,00010765,00010764,1,0016639,0017722
[11:03:05-387720],10764,122,00010765,00010764,1,0016639,0017600
[11:03:05-389495],10764,4,00010765,00010764,1,0016639,0017596
[11:03:05-391196],10764,19,00010765,00010764,1,0016639,0017577
[11:03:13-087092],10764,100,00010765,00010764,1,0016639,0017381
[11:03:14-605664],10765,1,00010765,00010764,2,0016638,0017381
[11:03:14-765823],10765,1,00010765,00010764,2,0016637,0017381
[11:03:14-935921],10765,1,00010765,00010764,2,0016636,0017381
[11:03:15-406580],10764,1,00010765,00010764,1,0016636,0017380
[11:03:20-523406],10765,1,00010765,00010764,2,0016635,0017467
[11:03:20-685540],10765,1,00010765,00010764,2,0016634,0017467
[11:03:28-735459],10764,264,00010764,00010763,1,0016770,0017203
[11:03:30-015175],10764,26,00010764,00010763,2,0016847,0017203
[11:03:30-016825],10764,6,00010764,00010763,2,0016841,0017203
[11:03:30-018599],10764,1,00010764,00010763,2,0016840,0017203
[11:03:30-168701],10764,6,00010764,00010763,2,0016834,0017303
[11:03:30-170690],10764,6,00010764,00010763,2,0016828,0017303
[11:03:30-171446],10764,8,00010764,00010763,2,0016820,0017303
[11:03:30-173060],10764,2,00010764,00010763,2,0016818,0017303
[11:03:30-174176],10764,2,00010764,00010763,2,0016816,0017303
[11:03:30-176456],10764,30,00010764,00010763,2,0016786,0017303
[11:03:30-178078],10764,22,00010764,00010763,2,0016764,0017303
[11:03:30-180406],10764,6,00010764,00010763,2,0016758,0017324
[11:03:30-181595],10764,24,,7 000107,2,, 000108
[11:03:48-700169],10764,37,00010764,00010763,1,0016676,0017334
[11:03:57-750680],10764,37,00010765,00010764,2,0016639,0017337
[11:04:00-006080],10764,20,00010765,00010764,1,0016619,0017338
[11:04:00-006622],10764,14,00010764,00010763,1,0016605,0017324
[11:04:04-511023],10764,26,00010765,00010764,2,0016579,0017348
[11:05:38-699794],10765,1,00010765,00010764,2,0016589,0018024
[11:05:38-953255],10765,1,00010765,00010764,2,0016588,0018024
[11:05:39-154664],10765,1,00010765,00010764,2,0016587,0018024
[11:05:39-329407],10765,1,00010765,00010764,2,0016586,0018024
[11:05:39-551935],10765,1,00010765,00010764,2,0016585,0018024
[11:07:13-693924],10765,50,00010765,00010764,2,0016746,0018025
[11:08:29-726684],10764,6,00010765,00010764,1,0017033,0017976
[11:08:29-729766],10764,6,00010765,00010764,1,0017033,0017970
[11:08:29-731319],10764,8,00010765,00010764,1,0017033,0017962
[11:08:29-740701],10764,7,00010765,00010764,1,0017033,0017955
[11:08:29-742031],10764,65,00010765,00010764,1,0017033,0017890
[11:08:29-750802],10764,11,00010765,00010764,1,0017033,0017879
[11:08:29-752055],10764,92,00010765,00010764,1,0017033,0017787
[11:08:29-754504],10764,2,00010765,00010764,1,0017033,0017785
[11:08:29-759503],10764,1,00010765,00010764,1,0017033,0017784
[11:08:29-760689],10764,4,00010765,00010764,1,0017033,0017780
[11:08:29-762023],10764,12,00010765,00010764,1,0017033,0017768
[11:08:29-763286],10764,104,00010765,00010763,1,0017033,0017664
[11:08:41-254404],10764,10,00010764,00010763,2,0017026,0017643
[11:08:53-570341],10764,4,00010765,00010763,2,0017022,0017651
[11:09:56-281815],10764,99,00010764,00010763,1,0017731,0017672
[11:09:58-965784],10764,50,00010764,00010763,2,0017684,0017672
[11:09:58-967650],10764,7,00010764,00010763,2,0017677,0017672
[11:10:06-776192],10764,24,00010764,00010763,2,0017650,0017682
[11:10:06-776612],10764,8,00010764,00010763,2,0017642,0017682
[11:10:06-777954],10764,12,00010764,00010763,2,0017630,0017682
[11:10:06-781744],10764,6,00010764,00010763,2,0017624,0017682
[11:10:06-785623],10764,6,00010764,00010763,2,0017618,0017682
[11:10:06-787163],10764,3,00010764,00010763,2,0017615,0017682
[11:10:06-789497],10764,93,,7 000107,2,, 000108
[11:10:08-387836],10764,1,00010765,00010764,1,0017522,0017703
[11:10:08-437775],10764,1,00010765,00010764,1,0017522,0017702
[11:10:08-793252],10764,1,00010765,00010764,1,0017522,0017701
[11:10:39-885673],10764,102,00010764,00010763,2,0017912,0017632
[11:12:32-605648],10764,80,00010764,00010763,2,0017793,0017661
[11:12:32-648486],10764,20,00010764,00010763,2,0017770,0017661
[11:12:37-146810],10764,100,00010764,00010763,2,0017670,0017661
[11:15:20-702691],10763,3,00010764,00010763,1,0018510,0017077
[11:16:26-812482],10763,148,00010764,00010763,1,0018368,0016934
[11:17:10-100823],10763,200,00010764,00010763,1,0018372,0017019
[11:17:14-841479],10763,3,00010764,00010763,1,0018372,0017066
[11:17:22-577952],10763,100,00010764,00010763,1,0018372,0017094
[11:17:26-418895],10764,5,00010764,00010763,2,0018367,0017109
[11:17:34-955697],10763,100,00010764,00010763,1,0018367,0017242
[11:19:12-673929],10764,1,00010764,00010763,2,0018135,0017831
[11:19:51-290823],10764,3,00010764,00010763,2,0018235,0017831
[11:19:59-759903],10764,50,00010764,00010763,2,0018185,0017831
[11:20:28-372917],10764,10,00010764,00010763,2,0018277,0017832
[11:21:42-510603],10763,250,00010764,00010763,1,0018286,0017263
[11:21:42-512515],10763,9,00010764,00010763,1,0018286,0017254
[11:21:42-517139],10763,8,00010764,00010763,1,0018286,0017246
[11:21:42-518623],10763,4,00010764,00010763,1,0018286,0017242
[11:21:42-520863],10763,2,00010764,00010763,1,0018286,0017240
[11:21:42-522097],10763,2,00010764,00010763,1,0018286,0017238
[11:22:10-586534],10763,35,00010764,00010763,1,0018386,0017494
[11:22:11-074177],10763,35,00010764,00010763,1,0018386,0017459
[11:22:36-410544],10764,84,00010764,00010763,2,0018302,0017594
[11:24:00-332346],10764,60,00010764,00010763,2,0018212,0017692
[11:24:32-328409],10764,60,00010764,00010763,2,0018152,0017642
[11:26:41-840007],10764,70,00010764,00010763,2,0018227,0017915
[11:27:58-062631],10764,50,00010764,00010763,2,0017904,0018215
[11:28:06-262419],10764,10,00010764,00010763,2,0017894,0018216
[11:31:28-998709],10764,100,00010764,00010763,2,0017690,0017862
[11:31:33-490058],10764,29,00010764,00010763,2,0017658,0017862
[11:31:33-490305],10764,15,00010764,00010763,2,0017643,0017862
[11:31:33-494041],10764,5,00010764,00010763,2,0017638,0017862
[11:31:33-495430],10764,44,00010764,00010763,2,0017594,0017862
[11:31:33-496495],10764,8,00010764,00010763,2,0017586,0017862
[11:31:33-500255],10764,1,00010764,00010763,2,0017585,0017862
[11:31:33-501610],10764,49,00010764,00010763,2,0017536,0017862
[11:31:33-505276],10764,4,00010764,00010763,2,0017532,0017862
[11:36:10-998775],10764,100,00010764,00010763,2,0017994,0017343
[11:36:11-008582],10764,1,00010764,00010763,2,0017973,0017343
[11:36:11-009713],10764,1,00010764,00010763,2,0017972,0017343
[11:36:12-187592],10764,20,00010764,00010763,2,0017952,0017343
[11:39:59-719342],10763,255,00010764,00010763,1,0018283,0017060
[11:39:59-721388],10763,12,00010764,00010763,1,0018283,0017048
[11:39:59-722591],10763,49,00010764,00010763,1,0018283,0016999
[11:39:59-723955],10763,100,00010764,00010763,1,0018283,0016899
[11:39:59-726433],10763,3,00010764,00010763,1,0018310,0016896
[11:39:59-727778],10763,47,00010764,00010763,1,0018310,0016849
[11:40:01-857692],10763,24,00010764,00010763,1,0018410,0016825
[11:40:01-861638],10763,6,00010764,00010763,1,0018410,0016819
[11:40:01-870266],10763,1,00010764,00010763,1,0018410,0016818
[11:40:10-704292],10763,10,00010764,00010763,1,0018457,0016807
[11:40:47-149478],10764,87,00010764,00010763,2,0018220,0017181
[11:47:48-579954],10763,100,00010764,00010763,1,0017853,0017074
[11:47:48-613838],10763,6,00010764,00010763,1,0017853,0017044
[11:48:28-867154],10763,177,00010763,00010762,1,0017876,0016879
[11:48:28-870082],10763,10,00010763,00010762,2,0017869,0016879
[11:48:31-959788],10763,1,00010763,00010762,2,0017870,0016879
[11:48:31-965360],10763,5,00010763,00010762,2,0017865,0016879
[11:48:31-998624],10763,1,00010763,00010762,2,0017864,0016879
[11:49:48-335941],10762,6,00010763,00010762,1,0018692,0016923
[11:51:52-149348],10763,80,00010764,00010763,2,0018937,0016943
[11:51:58-388682],10763,20,00010763,00010762,1,0018979,0017223
[11:52:14-799400],10763,6,00010763,00010762,2,0018979,0017223
[12:00:32-233650],10762,2,00010763,00010762,1,0019636,0017231
[12:01:14-619244],10762,1,00010763,00010762,1,0019656,0017267
[12:03:17-150554],10762,500,00010763,00010762,1,0019759,0016867
[12:03:17-162392],10762,2,00010763,00010762,1,0019786,0016865
[12:05:48-016806],10763,30,00010763,00010762,2,0018893,0017526
[12:05:48-018510],10763,15,00010763,00010762,2,0018878,0017526
[12:05:48-020392],10763,4,00010763,00010762,2,0018874,0017526
[12:05:48-635242],10763,30,00010763,00010762,2,0018844,0017526
[12:05:49-261037],10763,30,00010763,00010762,2,0018814,0017526
[12:05:59-590866],10763,13,00010763,00010762,2,0018811,0017513
[12:08:45-543932],10763,50,00010763,00010762,2,0018791,0018416
[12:08:45-549135],10763,1,00010763,00010762,2,0018790,0018416
[12:08:45-551969],10763,1,00010763,00010762,2,0018789,0018416
[12:08:45-553486],10763,90,00010763,00010762,2,0018699,0018416
[12:08:45-557041],10763,1,00010763,00010762,2,0018698,0018416
[12:08:45-563884],10763,49,00010763,00010762,2,0018649,0018416
[12:08:45-570174],10763,3,00010763,00010762,2,0018646,0018416
[12:08:45-571457],10763,6,00010763,00010762,2,0018640,0018416
[12:08:45-572704],10763,1,00010763,00010762,2,0018639,0018416
[12:08:45-573938],10763,24,00010763,00010762,2,0018615,0018416
[12:08:45-575248],10763,10,00010763,00010762,2,0018605,0018416
[12:08:49-967081],10763,30,00010763,00010762,2,0018578,0017416
[12:08:53-660635],10763,30,00010763,00010762,2,0018558,0017616
[12:10:29-133762],10763,121,00010763,00010762,2,0019573,0017356
[12:10:55-347269],10763,6,00010763,00010762,2,0019570,0018536
[12:13:15-851691],10763,215,00010763,00010762,2,0018232,0017121
[12:14:23-577676],10763,6,00010763,00010762,2,0018046,0017147
[12:16:23-465816],10763,10,00010763,00010762,2,0018036,0017167
[12:19:34-526435],10763,28,00010763,00010762,2,0018045,0017167
[12:20:07-547795],10763,3,00010763,00010762,2,0017992,0017167
[12:20:36-680704],10763,100,00010763,00010762,2,0017892,0017167
[12:20:38-812107],10763,100,00010763,00010762,2,0017792,0017167
[12:20:46-880682],10763,128,00010764,00010763,2,0017664,0017239
[12:20:46-884505],10763,10,00010764,00010763,1,0017664,0017229
[12:20:47-013666],10763,1,00010764,00010763,1,0017679,0017231
[12:20:47-016792],10763,4,00010764,00010763,1,0017679,0017227
[12:20:47-024415],10763,20,00010764,00010763,1,0017679,0017204
[12:20:47-025566],10763,1,00010764,00010763,1,0017679,0017203
[12:20:47-026803],10763,36,00010764,00010762,1,0017679,0017167
[12:21:30-777376],10763,3,00010763,00010762,2,0017729,0017168
[12:21:47-597456],10763,20,00010763,00010762,2,0017709,0017168
[12:21:47-604047],10763,30,00010764,00010762,2,0017679,0017168
[12:27:03-772036],10763,200,00010764,00010763,1,0017702,0017207
[12:27:03-777545],10763,7,00010764,00010763,1,0017702,0017200
[12:27:03-781233],10763,6,00010764,00010763,1,0017702,0017194
[12:27:03-796135],10763,34,,6 000107,1,, 000108
[12:27:03-870371],10763,1,00010763,00010762,1,0017703,0017160
[12:27:03-874018],10763,1,00010763,00010762,2,0017703,0017160
[12:27:38-470285],10763,1,00010763,00010762,1,0017703,0017160
[12:28:38-743531],10763,4,00010764,00010763,1,0017703,0017237
[12:28:38-749764],10763,6,00010764,00010763,1,0017703,0017231
[12:28:38-764663],10763,21,,6 000107,1,, 000108
[12:28:43-524555],10763,3,00010764,00010762,2,0017703,0017210
[12:29:50-687992],10763,100,00010764,00010762,2,0017703,0017210
[12:33:10-058075],10763,2,00010763,00010762,2,0017881,0017211
[12:33:10-059138],10763,1,00010763,00010762,2,0017880,0017211
[12:33:10-061579],10763,1,00010763,00010762,2,0017879,0017211
[12:33:49-596700],10763,1,00010763,00010762,2,0017881,0017211
[12:33:49-598270],10763,3,00010763,00010762,2,0017878,0017211
[12:33:49-600333],10763,1,00010763,00010762,2,0017877,0017211
[12:33:49-603717],10763,2,00010763,00010762,2,0017854,0017211
[12:33:50-554599],10763,1,00010763,00010762,2,0017850,0017211
[12:34:37-159232],10763,3,00010763,00010762,2,0017847,0017211
[12:34:37-160410],10763,37,00010763,00010762,2,0017810,0017211
[12:34:37-164218],10763,3,00010763,00010762,2,0017807,0017211
[12:38:21-178722],10763,150,00010763,00010762,2,0017757,0017161
[12:38:21-180678],10763,6,00010763,00010762,2,0017751,0017161
[12:38:21-181349],10763,20,00010763,00010762,2,0017731,0017161
[12:38:21-182882],10763,3,00010764,00010763,2,0017728,0017164
[12:39:55-293882],10763,21,00010764,00010763,1,0017728,0017247
[12:39:55-295758],10763,6,00010764,00010763,1,0017728,0017241
[12:39:55-296712],10763,3,00010764,00010763,1,0017728,0017238
[12:39:55-298022],10763,33,00010764,00010763,1,0017728,0017205
[12:39:55-299606],10763,21,00010764,00010763,1,0017728,0017184
[12:39:55-300857],10763,24,,6 000107,1,, 000108
[12:39:55-448115],10763,2,00010763,00010762,2,0017756,0017160
[12:44:58-045891],10764,573,00010765,00010764,2,0016685,0017929
[12:46:24-973860],10764,1,00010765,00010764,1,0016535,0018521
[12:47:13-610734],10765,1,00010765,00010764,2,0015997,0019251
[12:47:59-105282],10764,1,00010765,00010764,1,0016647,0018594
[12:47:59-106659],10764,15,00010765,00010764,1,0016647,0018579
[12:47:59-108111],10764,1,00010765,00010764,1,0016647,0018578
[12:47:59-109505],10764,76,00010765,00010764,1,0016647,0018502
[12:47:59-111057],10764,9,00010765,00010764,1,0016647,0018493
[12:47:59-116495],10764,2,00010765,00010764,1,0016647,0018491
[12:47:59-117710],10764,2,00010765,00010764,1,0016647,0018489
[12:47:59-119077],10764,1,00010765,00010764,1,0016647,0018488
[12:47:59-120533],10764,4,00010765,00010763,1,0016647,0018484
[12:48:50-290661],10764,47,00010764,00010763,2,0016753,0017589
[12:48:50-291747],10764,7,00010764,00010763,2,0016746,0017589
[12:48:50-293064],10764,7,00010764,00010763,2,0016739,0017589
[12:48:50-295523],10764,7,00010764,00010763,2,0016732,0017589
[12:48:50-296801],10764,85,,7 000107,2,, 000108
[12:51:11-438319],10765,626,00010765,00010764,2,0015708,0018374
[12:51:11-448562],10765,2,00010765,00010764,2,0015706,0018374
[12:51:11-451260],10765,46,00010765,00010764,2,0015660,0018374
[12:51:11-453524],10765,46,,8 000107,2,, 000108
[12:51:11-487903],10765,4,00010766,00010765,1,0015614,0018399
[12:51:11-490209],10765,4,00010765,00010764,1,0015616,0018395
[12:51:11-898495],10765,2,00010765,00010764,2,0015641,0018387
[12:51:11-899646],10765,14,,8 000107,2,, 000108
[12:51:12-450932],10765,1,00010765,00010764,2,0015640,0018393
[12:51:19-378166],10765,100,00010765,00010764,2,0015661,0018443
[12:51:25-183451],10765,78,00010766,00010765,2,0015624,0018947
[12:51:25-186322],10765,7,00010766,00010765,1,0015624,0018940
[12:51:25-187586],10765,6,00010766,00010765,1,0015624,0018934
[12:51:25-188897],10765,2,00010766,00010765,1,0015624,0018932
[12:51:25-190080],10765,7,00010765,00010764,1,0015629,0018925
[12:51:26-098201],10765,3,00010765,00010764,2,0015644,0018922
[12:51:26-100092],10765,1,00010765,00010764,2,0015643,0018922
[12:52:48-586688],10764,2,00010765,00010764,1,0016310,0018818
[12:54:43-477410],10764,56,00010765,00010764,1,0016306,0018562
[12:58:43-317336],10765,3,00010765,00010764,2,0015985,0019367
[12:58:43-319783],10765,1,00010765,00010764,2,0015984,0019367
[12:59:38-732102],10765,187,00010765,00010764,2,0015747,0019419
[12:59:38-747602],10765,1,00010765,00010764,2,0015746,0019419
[12:59:38-750097],10765,2,00010765,00010764,2,0015744,0019419
[12:59:38-751282],10765,1,00010765,00010764,2,0015743,0019419
[12:59:38-755056],10765,1,00010765,00010764,2,0015742,0019419
[12:59:38-756273],10765,3,00010765,00010764,2,0015739,0019419
[12:59:38-757618],10765,3,00010765,00010764,2,0015736,0019419
[12:59:41-132208],10765,200,00010765,00010764,2,0015536,0019419
[12:59:41-134078],10765,44,00010765,00010764,2,0015492,0019419
[12:59:41-136248],10765,4,00010765,00010764,2,0015488,0019419
[12:59:41-139988],10765,10,00010765,00010764,2,0015478,0019419
[12:59:41-141080],10765,6,,8 000107,2,, 000108
[12:59:54-251305],10765,75,00010766,00010765,1,0015472,0019673
[12:59:59-363337],10765,15,00010766,00010765,1,0015472,0019686
[13:01:04-493701],10766,500,00010766,00010765,2,0014947,0020087
[13:01:04-503831],10766,139,00010766,00010765,2,0014808,0020112
[13:01:04-505325],10766,2,00010766,00010765,2,0014806,0020112
[13:01:04-506653],10766,36,00010766,00010765,2,0014770,0020112
[13:01:04-513872],10766,5,00010766,00010765,2,0014765,0020112
[13:01:04-516345],10766,3,00010766,00010765,2,0014762,0020112
[13:01:04-518676],10766,54,00010766,00010765,2,0014708,0020112
[13:01:04-524242],10766,59,00010766,00010765,2,0014649,0020112
[13:01:08-143647],10766,1,00010766,00010765,2,0014648,0020112
[13:01:15-845478],10766,100,00010766,00010765,2,0014618,0019612
[13:01:16-940971],10766,100,00010766,00010765,2,0014518,0019620
[13:01:16-942899],10766,72,00010766,00010765,2,0014446,0019620
[13:01:18-270067],10766,296,00010767,00010766,2,0014150,0019836
[13:01:55-569317],10767,500,00010767,00010766,2,0012501,0021690
[13:01:55-578804],10767,1,00010767,00010766,2,0012500,0021690
[13:01:55-601226],10767,3,00010767,00010766,2,0012500,0021690
[13:01:56-504122],10767,3,00010767,00010766,2,0012494,0021687
[13:02:18-208035],10767,200,00010767,00010766,2,0012665,0020535
[13:02:20-264071],10767,1,00010767,00010766,2,0012664,0020535
[13:02:22-029139],10767,300,00010767,00010766,2,0012364,0020535
[13:02:22-913094],10767,90,00010767,00010766,2,0012271,0020637
[13:02:24-012241],10767,100,00010767,00010766,2,0012171,0020637
[13:02:24-013385],10767,54,00010767,00010766,2,0012117,0020637
[13:02:24-289184],10767,3,00010767,00010766,2,0012114,0020634
[13:02:25-162781],10767,30,00010767,00010766,2,0012189,0020634
[13:02:39-657643],10767,100,00010767,00010766,2,0013167,0019929
[13:02:40-705830],10767,196,00010768,00010767,2,0012973,0019933
[13:02:40-712333],10767,4,00010768,00010767,1,0013075,0019931
[13:02:40-713536],10767,2,,0 000107,1,, 000108
[13:02:40-719623],10767,6,00010768,00010766,1,0013075,0019929
[13:02:40-739553],10767,1,00010767,00010766,2,0012459,0019929
[13:02:41-908039],10767,2,00010767,00010766,2,0012554,0019915
[13:02:42-202344],10767,3,00010767,00010766,2,0012551,0019915
[13:02:43-914216],10767,1,00010767,00010766,2,0012733,0019925
[13:02:48-596157],10767,3,00010767,00010766,2,0012626,0019925
[13:02:48-598691],10767,1,00010767,00010766,2,0012625,0019925
[13:02:55-482366],10767,3,00010767,00010766,2,0012622,0019925
