체결시각,현재가격,체결수량,매도1호가,매수1호가,최종매도매수,총잔량매도,총잔량매수
[14:04:21-201165],10765,120,00010766,00010765,1,0021831,0012527
[14:04:21-202820],10765,50,00010766,00010765,1,0021831,0012474
[14:04:21-203889],10765,25,00010766,00010765,1,0021831,0012449
[14:04:21-205237],10765,1,00010766,00010765,1,0021831,0012448
[14:04:21-206625],10765,6,00010766,00010765,1,0021831,0012442
[14:04:21-208152],10765,1,00010766,00010765,1,0021831,0012441
[14:04:21-209460],10765,47,,8 000107,1,, 000108
[14:04:30-576509],10765,30,00010766,00010765,2,0021831,0012414
[14:04:34-614145],10765,20,00010766,00010764,1,0021831,0012434
[14:05:21-957510],10765,20,00010765,00010764,2,0021519,0012409
[14:05:25-147030],10765,13,00010766,00010765,2,0021553,0012425
[14:05:25-149308],10765,17,00010766,00010764,1,0021553,0012408
[14:06:08-653391],10765,20,00010765,00010764,2,0021419,0012416
[14:06:09-967828],10764,5,00010765,00010764,1,0021419,0012406
[14:06:09-982940],10764,20,00010765,00010764,1,0021419,0012386
[14:06:55-588834],10764,100,00010765,00010764,1,0021913,0012191
[14:07:00-150032],10764,6,00010765,00010764,1,0021931,0012185
[14:07:00-157614],10764,1,00010765,00010764,1,0021931,0012184
[14:07:00-162793],10764,3,00010765,00010764,1,0021931,0012181
[14:07:00-727182],10764,200,00010765,00010764,1,0021931,0011981
[14:07:00-729036],10764,6,00010765,00010764,1,0021931,0011975
[14:07:00-730322],10764,6,00010765,00010764,1,0021931,0011969
[14:07:00-732628],10764,16,00010765,00010764,1,0021931,0011953
[14:07:00-733981],10764,5,00010765,00010764,1,0021931,0011948
[14:07:00-735170],10764,96,,7 000107,1,, 000108
[14:07:00-747658],10764,3,00010764,00010763,2,0021940,0011839
[14:07:05-229847],10763,5,00010764,00010763,1,0022010,0011408
[14:07:09-415136],10764,20,00010764,00010763,2,0022125,0011411
[14:07:24-413833],10763,50,00010764,00010763,1,0022484,0011486
[14:07:29-263281],10764,1,00010764,00010763,2,0022463,0011486
[14:07:30-239645],10764,1,00010764,00010763,2,0022462,0011486
[14:07:31-087691],10764,3,00010764,00010763,2,0022459,0011486
[14:07:31-092707],10764,2,00010764,00010763,2,0022457,0011486
[14:07:31-094021],10764,1,00010764,00010763,2,0022456,0011486
[14:07:31-131421],10764,2,00010764,00010763,2,0022451,0011486
[14:07:39-352948],10764,20,00010764,00010763,2,0022464,0011490
[14:07:45-093810],10763,400,00010764,00010763,1,0022660,0011091
[14:07:47-433355],10764,59,00010764,00010763,2,0022548,0011135
[14:08:09-621707],10764,10,00010764,00010763,2,0021198,0013456
[14:08:44-568947],10763,6,00010764,00010763,1,0021454,0014447
[14:08:44-571351],10763,6,00010764,00010763,1,0021454,0014441
[14:08:44-576349],10763,3,00010764,00010763,1,0021454,0014438
[14:08:44-585126],10763,25,00010764,00010763,1,0021454,0014349
[14:08:44-590161],10763,14,00010764,00010763,1,0021454,0014335
[14:08:55-920316],10763,500,00010764,00010763,1,0021459,0014738
[14:08:55-982097],10763,3,00010764,00010763,1,0021459,0014732
[14:08:59-779459],10763,130,00010764,00010763,1,0021459,0014602
[14:09:06-029120],10763,20,00010764,00010763,1,0020119,0014583
[14:09:07-518792],10763,100,00010764,00010763,1,0020119,0014483
[14:09:07-527591],10763,6,00010764,00010763,1,0020128,0014477
[14:09:07-529955],10763,35,,6 000107,1,, 000108
[14:09:07-540145],10763,4,00010763,00010762,2,0020085,0014471
[14:09:07-543806],10763,3,00010764,00010762,2,0020010,0014485
[14:09:08-183288],10763,6,00010763,00010762,2,0020009,0014512
[14:09:08-185287],10763,4,00010764,00010762,2,0020005,0014512
[14:09:09-578999],10763,1,00010764,00010763,1,0020005,0014515
[14:09:09-764696],10763,3,00010763,00010762,1,0020202,0014512
[14:09:10-139948],10763,197,00010764,00010763,2,0020005,0014515
[14:09:10-769215],10763,3,00010763,00010762,1,0020012,0014512
[14:09:11-624291],10762,200,00010763,00010762,1,0019813,0014322
[14:09:12-969493],10763,8,00010764,00010763,2,0019805,0014334
[14:09:12-971885],10763,4,00010764,00010763,1,0019805,0014330
[14:09:13-203938],10763,8,00010763,00010762,1,0020001,0014322
[14:09:16-957653],10762,1,00010763,00010762,1,0020116,0014313
[14:09:25-086885],10762,5,00010763,00010762,1,0020016,0014229
[14:09:39-777236],10762,300,00010763,00010762,1,0019990,0013530
[14:09:47-900095],10762,250,00010763,00010762,1,0019716,0012820
[14:10:09-024787],10763,11,00010763,00010762,2,0019940,0013624
[14:10:09-026043],10763,3,00010763,00010762,2,0019937,0013624
[14:10:10-730764],10763,5,00010763,00010762,2,0019932,0013624
[14:10:27-956501],10763,212,00010764,00010763,2,0019702,0014127
[14:10:32-575206],10764,180,00010764,00010763,2,0019061,0014185
[14:10:45-586018],10764,10,00010764,00010763,2,0019053,0014228
[14:10:45-590675],10764,7,00010764,00010763,2,0019046,0014228
[14:10:45-592080],10764,1,00010764,00010763,2,0019045,0014228
[14:10:45-596435],10764,3,00010764,00010763,2,0019042,0014228
[14:10:45-602957],10764,6,00010764,00010763,2,0019036,0014228
[14:10:45-604269],10764,1,00010764,00010763,2,0019035,0014228
[14:10:45-605698],10764,10,00010764,00010763,2,0019025,0014228
[14:10:45-609372],10764,72,,7 000107,2,, 000108
[14:10:45-944909],10764,2,00010765,00010763,1,0018988,0014228
[14:10:52-042966],10764,25,00010765,00010764,1,0018770,0015242
[14:10:55-479632],10764,200,00010765,00010764,1,0018320,0015166
[14:10:55-498340],10764,72,00010765,00010764,1,0018355,0015067
[14:10:55-501967],10764,4,00010765,00010764,1,0018355,0015063
[14:10:55-504525],10764,2,00010765,00010764,1,0018355,0015061
[14:10:56-941974],10764,22,00010764,00010763,1,0018433,0015539
[14:10:56-944425],10764,3,00010764,00010763,2,0018430,0015539
[14:10:56-949243],10764,70,00010764,00010763,2,0018360,0015539
[14:10:56-955151],10764,2,00010764,00010763,2,0018358,0015539
[14:10:56-955497],10764,2,00010764,00010763,2,0018356,0015539
[14:10:56-956696],10764,1,,7 000107,2,, 000108
[14:10:57-346584],10764,4,00010764,00010763,1,0018361,0015539
[14:10:57-348399],10764,2,00010764,00010763,2,0018359,0015539
[14:10:57-348557],10764,4,,7 000107,2,, 000108
[14:10:58-133915],10764,20,00010765,00010764,1,0018255,0015541
[14:10:59-923461],10764,1,00010765,00010764,1,0018255,0015640
[14:11:01-003463],10764,1,00010765,00010764,1,0018255,0015737
[14:11:01-707800],10765,12,00010765,00010764,2,0018243,0015768
[14:11:01-710663],10765,7,00010765,00010764,2,0018236,0015768
[14:11:01-713149],10765,46,00010765,00010764,2,0018190,0015768
[14:11:01-714802],10765,25,00010765,00010764,2,0018165,0015768
[14:11:01-717020],10765,6,00010765,00010764,2,0018162,0015768
[14:11:03-304340],10765,25,00010765,00010764,2,0018137,0015768
[14:11:03-305679],10765,6,00010765,00010764,2,0018131,0015768
[14:11:03-321859],10765,6,00010765,00010764,2,0018052,0015768
[14:11:10-435282],10764,25,00010765,00010764,1,0018005,0014952
[14:11:11-782162],10765,20,00010765,00010764,2,0017985,0014955
[14:11:15-309088],10765,20,00010765,00010764,2,0017965,0014952
[14:11:25-875095],10764,1,00010765,00010764,1,0018040,0014861
[14:11:25-876292],10764,2,00010765,00010764,1,0018040,0014859
[14:11:25-877527],10764,1,00010765,00010764,1,0018040,0014858
[14:11:26-866169],10764,2,00010765,00010764,1,0018040,0014808
[14:11:26-868646],10764,4,00010765,00010764,1,0018040,0014804
[14:11:27-557475],10764,13,00010765,00010764,1,0018040,0014791
[14:11:27-573581],10764,3,00010765,00010764,1,0018040,0014788
[14:11:42-259805],10764,29,00010765,00010764,1,0018110,0014552
[14:11:42-262472],10764,20,00010765,00010764,1,0018110,0014532
[14:11:42-263622],10764,2,00010765,00010764,1,0018110,0014530
[14:11:42-264917],10764,27,00010765,00010763,1,0018110,0014503
[14:11:43-208977],10764,1,,7 000107,2,, 000108
[14:11:48-454982],10764,20,00010764,00010763,2,0018193,0014520
[14:11:53-193635],10764,80,00010765,00010763,2,0018110,0014520
[14:12:49-669013],10763,6,00010764,00010763,1,0018376,0014472
[14:12:49-676653],10763,6,00010764,00010763,1,0018376,0014466
[14:12:49-677861],10763,1,00010764,00010763,1,0018376,0014465
[14:12:49-684075],10763,50,00010764,00010763,1,0018376,0014412
[14:12:49-685242],10763,25,00010764,00010763,1,0018376,0014387
[14:12:49-687796],10763,8,00010764,00010763,1,0018376,0014379
[14:12:49-704109],10763,10,00010764,00010763,1,0018376,0014369
[14:12:49-710358],10763,16,00010764,00010763,1,0018380,0014353
[14:12:49-711507],10763,90,00010764,00010763,1,0018380,0014263
[14:12:49-712999],10763,6,00010764,00010763,1,0018380,0014257
[14:12:49-714071],10763,7,00010764,00010763,1,0018380,0014250
[14:12:49-715322],10763,2,00010764,00010763,1,0018380,0014248
[14:12:49-717886],10763,44,00010764,00010763,1,0018391,0014204
[14:12:49-719161],10763,6,00010764,00010763,1,0018391,0014198
[14:12:49-720246],10763,4,00010764,00010763,1,0018391,0014194
[14:12:49-721685],10763,2,00010764,00010763,1,0018391,0014192
[14:12:49-723142],10763,4,00010764,00010763,1,0018391,0014188
[14:12:49-724877],10763,4,00010764,00010762,1,0018391,0014184
[14:12:49-727384],10763,1,00010764,00010763,1,0018391,0014186
[14:12:49-728553],10763,1,00010764,00010763,1,0018391,0014185
[14:12:49-777288],10763,1,00010763,00010762,1,0018392,0014184
[14:12:53-200698],10763,100,00010763,00010762,2,0018392,0014184
[14:12:53-202282],10763,1,00010764,00010762,2,0018391,0014184
[14:12:55-508923],10763,3,,6 000107,1,, 000108
[14:12:58-326457],10763,3,00010763,00010762,1,0018323,0014159
[14:12:58-486608],10763,7,00010764,00010763,2,0018316,0014182
[14:13:01-995921],10763,26,00010763,00010762,1,0018510,0014159
[14:13:03-973268],10763,10,00010763,00010762,2,0018516,0013659
[14:13:28-393422],10763,72,00010763,00010762,2,0018653,0013769
[14:13:28-395948],10763,5,00010763,00010762,2,0018648,0013769
[14:13:28-404677],10763,4,00010763,00010762,2,0018644,0013769
[14:13:28-407200],10763,100,00010763,00010762,2,0018544,0013769
[14:13:28-409824],10763,2,00010763,00010762,2,0018542,0013769
[14:13:28-413211],10763,131,,6 000107,2,, 000108
[14:14:10-050365],10764,1,00010764,00010763,2,0018665,0014435
[14:14:20-694847],10763,100,00010764,00010763,1,0018657,0014132
[14:14:20-696461],10763,14,00010764,00010763,1,0018657,0014118
[14:14:20-697654],10763,22,00010764,00010763,1,0018657,0014096
[14:14:20-698910],10763,64,,6 000107,1,, 000108
[14:14:20-708683],10763,2,00010763,00010762,2,0018658,0014032
[14:14:52-770877],10763,1,00010763,00010762,2,0019740,0014032
[14:14:52-772846],10763,7,00010763,00010762,2,0019733,0014032
[14:14:52-774546],10763,1,00010763,00010762,2,0019732,0014032
[14:15:02-119984],10763,2,00010764,00010763,1,0019719,0014031
[14:15:02-123026],10763,18,00010764,00010763,1,0019719,0014016
[14:15:12-728279],10763,14,,6 000107,1,, 000108
[14:15:13-990606],10763,2,00010764,00010763,1,0019719,0014133
[14:15:44-530039],10763,1,00010763,00010762,2,0019744,0014132
[14:15:53-820926],10763,2,00010763,00010762,2,0019743,0014182
[14:15:55-556132],10763,19,00010764,00010762,2,0019724,0014182
[14:16:10-581445],10763,1,00010764,00010763,1,0019724,0014203
[14:16:10-582509],10763,21,,6 000107,1,, 000108
[14:16:32-923692],10763,3,00010764,00010763,2,0019727,0014135
[14:16:32-925136],10763,2,00010764,00010763,1,0019727,0014133
[14:16:32-927466],10763,8,00010764,00010763,1,0019727,0014125
[14:16:32-928831],10763,8,00010764,00010763,1,0019727,0014117
[14:16:32-932394],10763,4,,6 000107,1,, 000108
[14:16:41-810368],10763,2,00010764,00010763,1,0019727,0014118
[14:16:41-810696],10763,6,00010764,00010763,1,0019727,0014112
[14:16:41-812867],10763,4,,6 000107,1,, 000108
[14:17:03-611967],10763,1,00010763,00010762,2,0019836,0014108
[14:17:04-493090],10763,42,00010763,00010762,2,0019794,0014108
[14:17:04-494695],10763,52,00010763,00010762,2,0019742,0014108
[14:17:04-496933],10763,21,00010763,00010762,2,0019721,0014108
[14:17:04-499671],10763,13,00010763,00010762,2,0019708,0014108
[14:17:04-502053],10763,2,00010763,00010762,2,0019706,0014108
[14:17:04-503117],10763,5,00010763,00010762,2,0019701,0014108
[14:17:04-504870],10763,72,00010763,00010762,2,0019629,0014108
[14:17:04-505565],10763,2,,6 000107,2,, 000108
[14:17:07-961865],10763,25,00010764,00010763,1,0019627,0014140
[14:17:15-592232],10763,100,00010764,00010763,1,0019577,0014134
[14:17:21-785999],10763,5,00010764,00010763,1,0019579,0014334
[14:17:21-799527],10763,11,,6 000107,1,, 000108
[14:17:21-822300],10763,2,00010763,00010762,2,0019581,0014283
[14:17:21-823514],10763,2,00010764,00010762,2,0019579,0014283
[14:18:33-455302],10764,2,00010764,00010763,2,0019507,0014660
[14:18:33-458926],10764,6,00010764,00010763,2,0019501,0014660
[14:18:33-461329],10764,2,00010764,00010763,2,0019499,0014660
[14:18:33-481329],10764,4,00010764,00010763,2,0019429,0014660
[14:18:33-482669],10764,2,00010764,00010763,2,0019427,0014660
[14:18:33-484897],10764,66,,7 000107,2,, 000108
[14:18:34-324505],10764,1,00010765,00010764,1,0018861,0014664
[14:18:44-547591],10764,2,00010765,00010764,1,0019061,0014525
[14:18:44-550036],10764,4,00010765,00010764,1,0019061,0014521
[14:18:44-551220],10764,10,,7 000107,1,, 000108
[14:19:04-613585],10764,6,00010765,00010764,2,0020061,0014646
[14:19:05-721095],10764,14,00010764,00010763,1,0018934,0014688
[14:19:05-725606],10764,2,00010764,00010763,2,0018932,0014692
[14:19:05-843304],10764,57,00010764,00010763,2,0018875,0014692
[14:19:05-845240],10764,14,00010765,00010763,2,0018861,0014692
[14:19:08-834122],10764,64,00010765,00010764,1,0018861,0014628
[14:19:08-840124],10764,69,00010765,00010763,1,0018861,0014559
[14:19:19-336500],10764,7,00010764,00010763,2,0018945,0014592
[14:19:20-806621],10764,6,00010764,00010763,2,0018939,0014592
[14:19:24-601426],10764,2,00010764,00010763,2,0018943,0014586
[14:19:26-430829],10764,28,00010764,00010763,2,0018911,0014737
[14:19:26-440945],10764,1,00010764,00010763,2,0018910,0014737
[14:19:26-444691],10764,2,00010764,00010763,2,0018905,0014737
[14:19:26-449499],10764,24,,7 000107,2,, 000108
[14:19:26-458402],10764,4,00010765,00010763,1,0018881,0014737
[14:19:27-431501],10764,46,00010765,00010763,1,0018881,0014737
[14:19:28-473092],10764,15,00010764,00010763,2,0018899,0014737
[14:19:30-273682],10764,8,00010764,00010763,2,0018891,0014737
[14:19:52-349867],10764,2,00010764,00010763,2,0019288,0014638
[14:19:52-554328],10764,7,00010764,00010763,2,0019281,0014638
[14:19:52-577305],10764,2,00010764,00010763,2,0019279,0014641
[14:19:52-645998],10764,8,00010764,00010763,2,0019271,0014641
[14:20:04-154868],10764,2,00010764,00010763,2,0019269,0014673
[14:20:14-640049],10764,5,00010764,00010763,2,0019499,0014641
[14:20:16-393828],10763,72,00010764,00010763,1,0019584,0014535
[14:20:16-396241],10763,6,00010764,00010763,1,0019584,0014529
[14:20:16-404843],10763,10,00010764,00010763,1,0019584,0014519
[14:20:16-407298],10763,53,00010764,00010763,1,0019584,0014466
[14:20:16-409780],10763,6,00010764,00010763,1,0019584,0014460
[14:20:16-418722],10763,2,00010764,00010763,1,0019584,0014458
[14:20:16-421036],10763,131,00010764,00010763,1,0019584,0014327
[14:20:16-424824],10763,3,00010764,00010763,1,0019584,0014324
[14:20:16-426054],10763,2,00010764,00010763,1,0019584,0014322
[14:20:16-428490],10763,6,00010764,00010763,1,0019584,0014316
[14:20:16-429666],10763,3,00010764,00010763,1,0019584,0014313
[14:20:16-431094],10763,5,00010764,00010763,1,0019584,0014308
[14:20:16-432548],10763,10,00010764,00010763,1,0019584,0014298
[14:20:17-745792],10763,14,00010763,00010762,1,0019670,0014284
[14:20:28-753171],10763,1,00010763,00010762,2,0019771,0014284
[14:20:34-357915],10763,3,00010763,00010762,2,0019778,0014234
[14:20:34-369159],10763,3,00010763,00010762,2,0019775,0014234
[14:20:34-371630],10763,81,00010764,00010762,2,0019694,0014234
[14:20:45-047580],10763,1,00010763,00010762,2,0019843,0014234
[14:20:45-048982],10763,16,00010763,00010762,2,0019827,0014234
[14:20:45-049360],10763,4,00010763,00010762,2,0019823,0014234
[14:20:45-051001],10763,3,00010763,00010762,2,0019820,0014234
[14:20:45-052223],10763,1,00010763,00010762,2,0019819,0014234
[14:20:45-053472],10763,19,00010763,00010762,2,0019800,0014234
[14:20:45-136973],10763,1,00010763,00010762,2,0019799,0014234
[14:20:46-526758],10763,2,00010763,00010762,2,0019797,0014234
[14:20:46-527333],10763,1,00010763,00010762,2,0019796,0014234
[14:20:46-537316],10763,7,00010763,00010762,2,0019789,0014234
[14:20:46-538417],10763,72,00010763,00010762,2,0019717,0014234
[14:20:46-543517],10763,23,00010764,00010763,2,0019694,0014301
[14:20:58-568579],10763,70,00010764,00010763,1,0019622,0014275
[14:21:05-220682],10763,24,00010763,00010762,2,0019648,0014274
[14:21:05-226867],10763,3,00010763,00010762,2,0019645,0014274
[14:21:05-234379],10763,2,00010763,00010762,2,0019640,0014274
[14:21:05-235671],10763,31,00010763,00010762,2,0019609,0014274
[14:21:05-236958],10763,2,00010763,00010762,2,0019607,0014274
[14:21:05-239465],10763,6,00010763,00010762,2,0019601,0014274
[14:21:05-240688],10763,10,00010763,00010762,2,0019591,0014274
[14:21:05-242011],10763,22,00010764,00010762,2,0019569,0014274
[14:21:20-370106],10763,97,00010763,00010762,1,0019792,0014374
[14:21:56-060581],10763,30,00010763,00010762,2,0019808,0014334
[14:23:23-283412],10763,20,00010763,00010762,2,0019752,0014334
[14:23:35-124296],10763,20,00010763,00010762,2,0020029,0014334
[14:23:35-126086],10763,90,00010763,00010762,2,0019939,0014334
[14:23:35-128009],10763,43,00010764,00010762,2,0019896,0014334
[14:24:40-404413],10764,30,00010764,00010763,2,0019403,0014856
[14:24:52-846628],10764,110,00010764,00010763,2,0019293,0014856
[14:24:52-850304],10764,46,00010764,00010763,2,0019247,0014856
[14:24:55-126050],10764,50,00010764,00010763,2,0019197,0014856
[14:26:45-968404],10764,90,00010764,00010763,2,0019306,0015016
[14:26:46-988888],10764,1,00010764,00010763,2,0019308,0015030
[14:28:03-548223],10764,1,00010764,00010763,2,0019420,0015072
[14:28:18-154350],10764,150,00010764,00010763,2,0019270,0015172
[14:28:47-077010],10763,5,00010764,00010763,1,0019435,0015163
[14:28:56-368489],10763,90,00010764,00010763,1,0019235,0014814
[14:28:56-369610],10763,100,00010764,00010763,1,0019235,0014714
[14:28:56-374876],10763,2,00010764,00010763,1,0019235,0014712
[14:28:56-377518],10763,2,00010764,00010763,1,0019235,0014710
[14:28:56-378673],10763,13,00010764,00010763,1,0019235,0014697
[14:28:56-379949],10763,87,00010764,00010763,1,0019235,0014610
[14:28:56-381155],10763,6,00010764,00010763,1,0019235,0014604
[14:28:56-383693],10763,2,00010764,00010763,1,0019235,0014602
[14:28:56-385040],10763,2,00010764,00010763,1,0019235,0014600
[14:28:56-386158],10763,1,,6 000107,1,, 000108
[14:30:09-756195],10763,1,00010763,00010762,2,0019496,0014648
[14:30:55-295284],10763,11,00010763,00010762,2,0019432,0014368
[14:30:55-308057],10763,4,00010763,00010762,2,0019428,0014368
[14:30:55-313099],10763,4,00010763,00010762,2,0019424,0014368
[14:30:55-315613],10763,2,00010763,00010762,2,0019422,0014368
[14:30:55-316801],10763,100,00010763,00010762,2,0019322,0014368
[14:30:55-318051],10763,2,00010763,00010762,2,0019320,0014368
[14:30:55-320472],10763,11,00010763,00010762,2,0019309,0014368
[14:30:55-321834],10763,138,00010763,00010762,2,0019171,0014368
[14:30:55-323026],10763,1,00010763,00010762,2,0019170,0014368
[14:30:55-325551],10763,50,00010763,00010762,2,0019120,0014368
[14:30:55-326774],10763,2,00010763,00010762,2,0019118,0014368
[14:30:55-327811],10763,33,,6 000107,2,, 000108
[14:30:56-411099],10764,1,00010764,00010763,2,0019084,0014426
[14:31:09-605883],10763,1,00010764,00010763,1,0019089,0014675
[14:31:11-122615],10764,10,00010764,00010763,2,0019079,0014675
[14:31:13-660192],10764,1,00010764,00010763,2,0019096,0014674
[14:31:15-246912],10764,10,00010764,00010763,2,0019086,0014674
[14:31:21-850075],10763,30,00010764,00010763,1,0018986,0014661
[14:31:22-551060],10763,50,00010764,00010763,1,0018986,0014594
[14:31:22-552207],10763,12,00010764,00010763,1,0018986,0014582
[14:31:22-553423],10763,4,00010764,00010763,1,0018986,0014578
[14:31:22-555087],10763,6,00010764,00010763,1,0018986,0014572
[14:31:22-555908],10763,1,00010764,00010763,1,0018986,0014571
[14:31:22-558438],10763,2,00010764,00010763,1,0018986,0014569
[14:31:22-559618],10763,33,00010764,00010763,1,0018986,0014536
[14:31:22-561053],10763,100,00010764,00010763,1,0018986,0014436
[14:31:22-562518],10763,3,00010764,00010763,1,0018986,0014433
[14:31:22-563987],10763,6,00010764,00010763,1,0018986,0014427
[14:31:22-565489],10763,12,00010763,00010762,1,0019069,0014415
[14:31:27-355594],10763,10,00010763,00010762,2,0019059,0014416
[14:31:29-737785],10763,2,00010763,00010762,2,0019107,0014359
[14:31:38-637118],10763,14,00010763,00010762,2,0019093,0014359
[14:31:54-500679],10763,10,00010763,00010762,2,0019046,0014362
[14:32:23-441392],10763,1,00010763,00010762,2,0018980,0014413
[14:32:24-165955],10763,13,00010763,00010762,2,0018967,0014413
[14:32:24-168413],10763,2,00010763,00010762,2,0018965,0014413
[14:32:24-170995],10763,1,00010763,00010762,2,0018964,0014413
[14:32:24-172198],10763,100,00010763,00010762,2,0018864,0014413
[14:32:24-174630],10763,78,00010763,00010762,2,0018786,0014413
[14:32:24-175884],10763,98,00010763,00010762,2,0018688,0014413
[14:32:24-177207],10763,7,00010764,00010763,2,0018681,0014418
[14:32:26-406955],10764,1,00010764,00010763,2,0018796,0014426
[14:32:27-420425],10763,15,00010764,00010762,1,0018796,0014411
[14:32:37-026525],10763,50,00010764,00010763,1,0018796,0014421
[14:32:38-165782],10763,11,00010764,00010762,1,0018796,0014410
[14:33:07-413560],10762,1,00010763,00010762,1,0019032,0014410
[14:33:55-804346],10763,1,00010763,00010762,2,0019273,0014378
[14:34:07-212555],10762,200,00010763,00010762,1,0019276,0014179
[14:34:12-061082],10763,1,00010763,00010762,2,0019347,0014197
[14:34:55-618984],10763,1,00010763,00010762,2,0019550,0014401
[14:35:23-026673],10763,1,00010763,00010762,2,0019539,0014411
[14:35:36-688022],10762,1,00010763,00010762,1,0019539,0014410
[14:35:43-337695],10763,1,00010763,00010762,2,0019538,0014409
[14:35:45-242990],10762,17,00010763,00010762,1,0019538,0014393
[14:35:46-880012],10762,1,00010763,00010762,1,0019538,0014389
[14:35:52-113643],10762,129,00010763,00010762,1,0019538,0014260
[14:35:52-115503],10762,15,00010763,00010762,1,0019538,0014245
[14:35:52-118419],10762,5,00010763,00010762,1,0019538,0014240
[14:35:52-123024],10762,5,00010763,00010762,1,0019538,0014235
[14:35:52-124226],10762,100,00010763,00010762,1,0019538,0014135
[14:35:52-126773],10762,72,00010763,00010762,1,0019538,0014063
[14:35:52-129235],10762,125,00010762,00010761,1,0019551,0013938
[14:35:55-267431],10762,75,00010763,00010762,2,0019427,0014063
[14:35:55-271261],10762,9,00010763,00010762,1,0019427,0014054
[14:35:55-273787],10762,13,00010763,00010762,1,0019427,0014041
[14:35:55-275066],10762,71,00010763,00010762,1,0019427,0013970
[14:35:55-277493],10762,6,00010763,00010762,1,0019427,0013964
[14:35:55-278762],10762,2,00010763,00010762,1,0019427,0013962
[14:35:55-281579],10762,1,00010763,00010762,1,0019427,0013961
[14:35:55-283953],10762,4,00010763,00010762,1,0019427,0013957
[14:35:55-286760],10762,1,00010763,00010762,1,0019427,0013956
[14:35:55-288177],10762,6,00010763,00010762,1,0019427,0013950
[14:35:55-291185],10762,6,00010763,00010762,1,0019427,0013944
[14:35:55-538159],10762,7,00010762,00010761,1,0019437,0013937
[14:35:58-276560],10762,100,00010762,00010761,2,0019657,0013937
[14:36:00-861200],10762,161,00010762,00010761,2,0019451,0013887
[14:36:04-675292],10762,7,00010762,00010761,2,0019444,0013954
[14:36:04-677374],10762,5,00010762,00010761,2,0019439,0013954
[14:36:09-336575],10761,8,00010762,00010761,1,0019621,0013957
[14:36:12-611543],10762,25,00010762,00010761,2,0019596,0013957
[14:36:29-186763],10762,35,00010762,00010761,2,0019454,0013975
[14:36:29-190506],10762,58,00010762,00010761,2,0019396,0013992
[14:36:29-191607],10762,70,,5 000107,2,, 000108
[14:36:49-670817],10762,70,00010763,00010762,1,0019951,0014166
[14:36:49-672690],10762,16,00010763,00010761,1,0019951,0014150
[14:36:49-682759],10762,1,00010762,00010761,2,0019953,0014150
[14:36:55-430643],10762,1,00010762,00010761,1,0020004,0014017
[14:36:58-674329],10762,1,00010763,00010761,2,0020003,0014017
[14:37:06-842763],10762,3,00010762,00010761,2,0020010,0014017
[14:37:06-844313],10762,1,00010762,00010761,2,0020009,0014017
[14:37:07-523454],10762,2,00010762,00010761,2,0020007,0014017
[14:37:07-524968],10762,4,00010763,00010761,2,0020003,0014017
[14:37:21-632874],10762,50,00010763,00010762,1,0020015,0014030
[14:37:24-058907],10762,2,00010763,00010762,1,0020023,0014028
[14:37:24-060123],10762,11,00010762,00010761,1,0020025,0014017
[14:37:29-830622],10762,50,00010762,00010761,1,0020043,0014017
[14:38:29-549017],10762,24,00010762,00010761,2,0020915,0014262
[14:38:35-595051],10762,100,00010762,00010761,2,0020815,0014262
[14:38:35-596822],10762,2,00010762,00010761,2,0020813,0014262
[14:38:35-597432],10762,49,00010762,00010761,2,0020764,0014262
[14:38:35-598627],10762,85,,5 000107,2,, 000108
[14:38:38-872566],10763,1,00010763,00010762,2,0020678,0014497
[14:38:48-117593],10762,85,00010763,00010762,1,0020699,0014367
[14:38:48-119168],10762,2,00010763,00010762,1,0020699,0014365
[14:38:48-119497],10762,6,00010763,00010762,1,0020699,0014359
[14:38:49-378231],10762,10,00010763,00010762,1,0020699,0014349
[14:38:50-887499],10762,88,00010762,00010761,1,0020711,0014271
[14:38:50-889350],10762,2,00010762,00010761,2,0020709,0014271
[14:38:50-892012],10762,10,00010763,00010761,2,0020699,0014291
[14:38:51-395923],10762,1,00010762,00010761,1,0020718,0014290
[14:38:51-397838],10762,1,00010762,00010761,2,0020717,0014290
[14:38:51-399659],10762,2,00010762,00010761,2,0020715,0014290
[14:38:51-400563],10762,2,00010762,00010761,2,0020713,0014290
[14:38:51-401896],10762,14,,5 000107,2,, 000108
[14:38:54-204869],10762,1,00010763,00010762,1,0020709,0014291
[14:38:56-929399],10763,145,00010763,00010762,2,0020605,0014341
[14:39:19-831692],10763,2,00010763,00010762,2,0019850,0014684
[14:39:19-832306],10763,2,00010763,00010762,2,0019848,0014684
[14:39:49-907623],10762,10,00010763,00010762,1,0019979,0014730
[14:40:07-496061],10763,1,00010763,00010762,2,0019998,0014729
[14:40:09-081296],10762,200,00010763,00010762,1,0019998,0014529
[14:40:09-089128],10762,14,00010763,00010762,1,0020023,0014515
[14:40:32-858850],10763,1,00010763,00010762,2,0019563,0014566
[14:41:25-791616],10762,3,00010763,00010762,1,0019756,0014565
[14:41:25-792447],10762,5,00010763,00010762,1,0019756,0014560
[14:41:27-481964],10762,10,00010763,00010762,1,0019762,0014550
[14:41:29-741159],10762,100,00010763,00010762,1,0019773,0014550
[14:41:30-969725],10762,2,00010763,00010762,1,0019771,0014548
[14:41:32-529232],10762,50,00010763,00010762,1,0019771,0014517
